fecha,titulo,autor,categoria,enlace
2023-02-28,ICF termina análisis de evidencia relacionada a muerte de maestra en Juncos,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/icf-termina-an-lisis-de-evidencia-relacionada-a-muerte-de-maestra-en-juncos/article_cf0f3654-b7c2-11ed-b5b6-4f95d71d09b3.html
2023-02-28,DOCUMENTO: Informe concluye que el contrato de Genera PR es “nulo”,Istra Pacheco ,Agencias,https://www.elvocero.com/gobierno/agencias/documento-informe-concluye-que-el-contrato-de-genera-pr-es-nulo/article_0aa6b05a-b7b6-11ed-8d77-ff7682b79a24.html
2023-02-28,Plan de Salud: sobre la mesa cubrir con fondos federales la parte municipal,Josian E. Bruno Gómez Alejandra Jover ,Agencias,https://www.elvocero.com/gobierno/agencias/plan-de-salud-sobre-la-mesa-cubrir-con-fondos-federales-la-parte-municipal/article_8062ab98-b7a0-11ed-87c4-3ff17a4fc908.html
2023-02-28,Vivienda anuncia instalación de placas solares en complejo multifamiliar de San Juan,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/vivienda-anuncia-instalaci-n-de-placas-solares-en-complejo-multifamiliar-de-san-juan/article_b6969ee8-b789-11ed-8615-c3bc55572eb8.html
2023-02-28,Anuncian cierre de tramo en la PR-119 en San Sebastián,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/anuncian-cierre-de-tramo-en-la-pr-119-en-san-sebasti-n/article_9dd2dea0-b778-11ed-9c64-230b0498bd02.html
2023-02-28,Jueza Swain tendrá ante sí decisión crucial sobre el Plan de Ajuste de la AEE,Pedro Menéndez Sanabria ,Agencias,https://www.elvocero.com/gobierno/agencias/jueza-swain-tendr-ante-s-decisi-n-crucial-sobre-el-plan-de-ajuste-de-la/article_0072ef54-b766-11ed-818f-4bd841743b12.html
2023-02-28,AAA realiza trabajos de mantenimiento en planta de filtros de Quebradillas,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/aaa-realiza-trabajos-de-mantenimiento-en-planta-de-filtros-de-quebradillas/article_b789a068-b764-11ed-b451-17be91145231.html
2023-02-28,¿Te denegaron la ayuda de FEMA tras el paso de Fiona porque tienes seguro? Aún puedes ser elegible,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/te-denegaron-la-ayuda-de-fema-tras-el-paso-de-fiona-porque-tienes-seguro-a/article_faabb2d4-b75d-11ed-a973-33c68cb19aae.html
2023-02-28,Investigación criminal y civil en torno al zoológico de Mayagüez,Peter Amador Istra Pacheco ,Agencias,https://www.elvocero.com/gobierno/agencias/investigaci-n-criminal-y-civil-en-torno-al-zool-gico-de-mayag-ez/article_a2fa28e4-b704-11ed-85ad-1b87d000768b.html
2023-02-28,Presión legislativa para frenar insolvencia del sistema de retiro de la AEE,Yaritza Rivera Clemente ,Agencias,https://www.elvocero.com/gobierno/agencias/presi-n-legislativa-para-frenar-insolvencia-del-sistema-de-retiro-de-la-aee/article_4667c03c-b709-11ed-b5a1-bf83b37be704.html
2023-02-28,Entregan 100 casas restauradas,Nahira Montcourt  Alejandra Jover ,Agencias,https://www.elvocero.com/gobierno/agencias/entregan-100-casas-restauradas/article_aefad860-b708-11ed-a64a-777dae3cb630.html
2023-02-28,Buscan un balance en las recomendaciones sobre cambio climático,Istra Pacheco ,Agencias,https://www.elvocero.com/gobierno/agencias/buscan-un-balance-en-las-recomendaciones-sobre-cambio-clim-tico/article_69bcff88-b705-11ed-872a-83e7a8d96b6a.html
2023-02-28,“Momento oportuno” para solicitar presupuesto,Nahira Montcourt  Alejandra Jover ,Agencias,https://www.elvocero.com/gobierno/agencias/momento-oportuno-para-solicitar-presupuesto/article_c92d46e8-b701-11ed-8e1d-e7f32524c781.html
2023-02-27,Otorgan $6 millones para rehabilitación de terminal de pasajeros del aeropuerto de Aguadilla,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/otorgan-6-millones-para-rehabilitaci-n-de-terminal-de-pasajeros-del-aeropuerto-de-aguadilla/article_593b548c-b6da-11ed-82b7-7b55915a5367.html
2023-02-27,Inicia nuevo ciclo de talleres de artesanías en la Isla,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/inicia-nuevo-ciclo-de-talleres-de-artesan-as-en-la-isla/article_1bef7ea0-b6da-11ed-b0ab-439dc3615acc.html
2023-02-27,Oficina de Asuntos Energía Renovable del DACO ha atendido 59 querellas sobre sistemas solares,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/oficina-de-asuntos-energ-a-renovable-del-daco-ha-atendido-59-querellas-sobre-sistemas-solares/article_df5bd2bc-b6cb-11ed-b713-13cef0bd61cb.html
2023-02-27,ICF concluye análisis de balística con relación a muerte de menor acribillado a tiros por agentes,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/icf-concluye-an-lisis-de-bal-stica-con-relaci-n-a-muerte-de-menor-acribillado/article_f3f76e06-b6a4-11ed-823c-93aebd948aba.html
2023-02-27,Sin agua sectores de Dorado,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/sin-agua-sectores-de-dorado/article_8bd5914a-b68b-11ed-9a51-a330e5c2acfd.html
2023-02-27,Orientarán en escuelas sobre la pornografía infantil,Pedro Menéndez Sanabria ,Agencias,https://www.elvocero.com/gobierno/agencias/orientar-n-en-escuelas-sobre-la-pornograf-a-infantil/article_a843e66c-b62a-11ed-8db5-9f3faca5091d.html
2023-02-27,Murieron más personas en 2022,Stephanie L. López ,Agencias,https://www.elvocero.com/gobierno/agencias/murieron-m-s-personas-en-2022/article_b17c780e-b628-11ed-bbc0-8fe3824fe642.html
2023-02-26,Asignan fondos para restaurar los parques indígenas en la Isla,CyberNews,Agencias,https://www.elvocero.com/gobierno/agencias/asignan-fondos-para-restaurar-los-parques-ind-genas-en-la-isla/article_c74b66a0-b60e-11ed-95d3-8f9922cb8491.html
2023-02-26,Jenniffer González anuncia $121.9 millones para carretera y programas de vivienda,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/jenniffer-gonz-lez-anuncia-121-9-millones-para-carretera-y-programas-de-vivienda/article_0bcd94c4-b5e7-11ed-af4e-f7fd5f97e509.html
2023-02-26,AAA atiende avería reportada en la PR-167 en Bayamón,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/aaa-atiende-aver-a-reportada-en-la-pr-167-en-bayam-n/article_30805586-b5bf-11ed-978f-17be20b73bc6.html
2023-02-25,Aumento en el costo de energía podría afectar el desarrollo de manufactura en la Isla,Istra Pacheco ,Agencias,https://www.elvocero.com/gobierno/agencias/aumento-en-el-costo-de-energ-a-podr-a-afectar-el-desarrollo-de-manufactura-en/article_07a549d4-b4af-11ed-9ece-6f6044f01db0.html
2023-02-25,Alegan desorganización e implementación atropellada del nuevo plan de ajuste salarial,Yaritza Rivera Clemente ,Agencias,https://www.elvocero.com/gobierno/agencias/alegan-desorganizaci-n-e-implementaci-n-atropellada-del-nuevo-plan-de-ajuste-salarial/article_f2c45e6c-b4ac-11ed-b267-9bea37b9aea4.html
2023-02-24,Anuncian cierre parcial de carretera en Río Grande por labores de la AAA,CyberNews,Agencias,https://www.elvocero.com/gobierno/agencias/anuncian-cierre-parcial-de-carretera-en-r-o-grande-por-labores-de-la-aaa/article_ed5eb58a-b47f-11ed-bb58-1fcee07aba9f.html
2023-02-24,AAA anuncia trabajos de mejoras al sistema de distribución en Río Grande,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/aaa-anuncia-trabajos-de-mejoras-al-sistema-de-distribuci-n-en-r-o-grande/article_57dca010-b472-11ed-867c-13a03c7b30c0.html
2023-02-24,Renuncia la directora ejecutiva de Prfaa,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/renuncia-la-directora-ejecutiva-de-prfaa/article_9b6b6410-b46d-11ed-8272-431987b0147c.html
2023-02-24,"Secretario de Hacienda sobre reintegros: “No voy a decir que es un récord, solo que mejoramos”",Bárbara Sepúlveda ,Agencias,https://www.elvocero.com/gobierno/agencias/secretario-de-hacienda-sobre-reintegros-no-voy-a-decir-que-es-un-r-cord-solo/article_33c600d0-b455-11ed-93a7-73abd6b89c7c.html
2023-02-24,Acuerdo colaborativo permitirá aumentar los ofrecimientos del tenis en las escuelas públicas,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/acuerdo-colaborativo-permitir-aumentar-los-ofrecimientos-del-tenis-en-las-escuelas-p-blicas/article_c437cad0-b447-11ed-a49d-c79e65ad59ae.html
2023-02-24,Frustrada la presidenta del FEI ante proliferación de corrupción,Pedro Menéndez Sanabria ,Agencias,https://www.elvocero.com/gobierno/agencias/frustrada-la-presidenta-del-fei-ante-proliferaci-n-de-corrupci-n/article_4517b030-b3e8-11ed-addf-3b2210ec77a8.html
2023-02-24,Comisión Estatal de Elecciones digitaliza radicación de endosos,Alejandra Jover ,Agencias,https://www.elvocero.com/gobierno/agencias/comisi-n-estatal-de-elecciones-digitaliza-radicaci-n-de-endosos/article_06aebfd0-b3e5-11ed-a406-b3c885371f09.html
2023-02-24,Planificadores se oponen a Reglamento Conjunto,Istra Pacheco ,Agencias,https://www.elvocero.com/gobierno/agencias/planificadores-se-oponen-a-reglamento-conjunto/article_3801d8e8-b3e4-11ed-a2b7-331786fbbb87.html
2023-02-23,Vivienda Pública continúa con el programa de incentivo al arrendador,CyberNews,Agencias,https://www.elvocero.com/gobierno/agencias/vivienda-p-blica-contin-a-con-el-programa-de-incentivo-al-arrendador/article_1c2be7ac-b3cc-11ed-829d-0f55365d7aa0.html
2023-02-23,Hacienda desembolsa más de $250 millones en reintegros,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/hacienda-desembolsa-m-s-de-250-millones-en-reintegros/article_6556b68c-b3c7-11ed-8e56-abd879e52975.html
2023-02-23,AAA anuncia cierre de carretera en Dorado,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/aaa-anuncia-cierre-de-carretera-en-dorado/article_63ee577c-b3c3-11ed-a848-ebaa69ebe74f.html
2023-02-23,AAA actualiza información sobre proyectos de mejoras en Fajardo,Redacción ,Agencias,https://www.elvocero.com/gobierno/agencias/aaa-actualiza-informaci-n-sobre-proyectos-de-mejoras-en-fajardo/article_4d5674fc-b3c0-11ed-a026-1b7f8dadf7c2.html
2023-02-23,LUMA reporta subutilización de fondos federales para reconstrucción,Istra Pacheco ,Agencias,https://www.elvocero.com/gobierno/agencias/luma-reporta-subutilizaci-n-de-fondos-federales-para-reconstrucci-n/article_f3914602-b31c-11ed-b031-0fb33a59b09d.html
2023-02-23,Buscan energizar el aeropuerto en caso de huracán,Alejandra Jover ,Agencias,https://www.elvocero.com/gobierno/agencias/buscan-energizar-el-aeropuerto-en-caso-de-hurac-n/article_c5040514-b31b-11ed-97af-3376adcc8132.html
2023-02-23,Constructores levantan bandera por alza en arbitrios y patentes municipales,Istra Pacheco ,Agencias,https://www.elvocero.com/gobierno/agencias/constructores-levantan-bandera-por-alza-en-arbitrios-y-patentes-municipales/article_8bde8e3e-b31c-11ed-aa4f-876779e3a547.html
2023-03-01,Gobernador inspecciona proyecto de mejoras en la planta de alcantarillados en Yauco,Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-inspecciona-proyecto-de-mejoras-en-la-planta-de-alcantarillados-en-yauco/article_a319f60c-b875-11ed-85ad-fb474911049f.html
2023-03-01,Pierluisi anuncia apertura de escuela elemental modular en Yauco,Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/pierluisi-anuncia-apertura-de-escuela-elemental-modular-en-yauco/article_de102b84-b873-11ed-a7db-1fa7bb8d6bc8.html
2023-02-28,Congreso conmemora el 106 aniversario de la ciudadanía americana al pueblo de Puerto Rico,Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/congreso-conmemora-el-106-aniversario-de-la-ciudadan-a-americana-al-pueblo-de-puerto-rico/article_b4a8779e-b7a9-11ed-8c0b-03aed955b8f6.html
2023-02-28,Pierluisi pide “no adelantarse” a un posible aumento en costo de la luz,Alejandra Jover ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/pierluisi-pide-no-adelantarse-a-un-posible-aumento-en-costo-de-la-luz/article_4e45da1c-b783-11ed-b720-471798dfe262.html
2023-02-28,Gobernador llega a Bayamón para reunión con la Federación de Alcaldes,Alejandra Jover ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-llega-a-bayam-n-para-reuni-n-con-la-federaci-n-de-alcaldes/article_761c9616-b774-11ed-b67e-7f8e07bfc2c7.html
2023-02-27,Gobernador dice que se está gestionando traslado de animales del zoológico de Mayagüez,Nahira Montcourt  Alejandra Jover ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-dice-que-se-est-gestionando-traslado-de-animales-del-zool-gico-de-mayag-ez/article_c1988dcc-b6d7-11ed-ac15-cbcf53962b5c.html
2023-02-27,Entregan llaves de viviendas a residentes de 50 municipios,Nahira Montcourt  Alejandra Jover ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/entregan-llaves-de-viviendas-a-residentes-de-50-municipios/article_857b5f8c-b6b8-11ed-816b-ef2b2e6a22ff.html
2023-02-26,Gobernador anuncia pago de deuda salarial a empleados del Negociado de la Policía,Montcourt NahiraRedacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-anuncia-pago-de-deuda-salarial-a-empleados-del-negociado-de-la-polic-a/article_8bd43736-b605-11ed-97a6-f70ee877bcc7.html
2023-02-24,Anuncian apertura del periodo para propuestas de microrred eléctrica en Centro Médico,Josian E. Bruno Gómez Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/anuncian-apertura-del-periodo-para-propuestas-de-microrred-el-ctrica-en-centro-m-dico/article_ba0f21c2-b47c-11ed-972d-6fa74ae9b600.html
2023-02-24,Gobernador no ve problema con subutilización de fondos federales de LUMA,Istra Pacheco ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-no-ve-problema-con-subutilizaci-n-de-fondos-federales-de-luma/article_84ade084-b3e3-11ed-ae07-5b259dd0907c.html
2023-02-22,Gobernador convierte en ley varios proyectos legislativos,Josian E. Bruno Gómez Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-convierte-en-ley-varios-proyectos-legislativos/article_183a8ab6-b2f7-11ed-ad8d-1bdc6c025a96.html
2023-02-22,Pierluisi defiende compra de propiedades en Río Piedras,Istra Pacheco ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/pierluisi-defiende-compra-de-propiedades-en-r-o-piedras/article_44a78972-b253-11ed-aeff-971d0f244cb4.html
,"Más de 1,000 maestros transitorios de Educación recibirán permanencia",,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/m-s-de-1-000-maestros-transitorios-de-educaci-n-recibir-n-permanencia/article_ef9cf304-b202-11ed-bc55-bbff7d275d40.html
2023-02-21,Gobernador tilda de “salvajismo” balacera en Cataño,Nahira Montcourt  Istra Pacheco ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-tilda-de-salvajismo-balacera-en-cata-o/article_7659780a-b1fd-11ed-a446-8bb856bc9fb1.html
2023-02-21,Insistirá en eximir a municipios del pago de Medicaid,Pedro Menéndez Sanabria ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/insistir-en-eximir-a-municipios-del-pago-de-medicaid/article_e5d20e4e-b186-11ed-a703-736ff3a36fe2.html
2023-02-20,Gobernador reconoce legado histórico del prócer Luis. A Ferré,Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-reconoce-legado-hist-rico-del-pr-cer-luis-a-ferr/article_fb268866-b162-11ed-b2eb-935e2f541872.html
2023-02-20,Pierluisi anuncia firma de contrato para comenzar construcción del nuevo hospital en Vieques,Nahira Montcourt  Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/pierluisi-anuncia-firma-de-contrato-para-comenzar-construcci-n-del-nuevo-hospital-en-vieques/article_ecc569da-b12c-11ed-8c51-4bc19ed9aed3.html
2023-02-14,Gobernador tilda de “politiquería” querella ética en su contra,Josian E. Bruno Gómez Istra Pacheco ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-tilda-de-politiquer-a-querella-tica-en-su-contra/article_90c1667a-ac86-11ed-b776-bbe400505e5e.html
2023-02-14,Anuncian programa para reforzar la lectura entre los niños y jóvenes,Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/anuncian-programa-para-reforzar-la-lectura-entre-los-ni-os-y-j-venes/article_51bc0804-ac7c-11ed-9574-43de92eccf85.html
2023-02-13,Gobernador insiste es “especulativo” decir que habrá aumentos con el Plan de Ajuste de la Deuda de la AEE,Josian E. Bruno Gómez Istra Pacheco ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-insiste-es-especulativo-decir-que-habr-aumentos-con-el-plan-de-ajuste-de-la/article_160ee128-abd7-11ed-898f-576ed27d7d02.html
2023-02-13,Gobernador niega que haya prometido aumentos para todos los servidores públicos,Josian E. Bruno Gómez Istra Pacheco ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-niega-que-haya-prometido-aumentos-para-todos-los-servidores-p-blicos/article_d1f2172a-abc8-11ed-a83b-2fa9490c03a9.html
2023-02-09,En jaque obras de reconstrucción,Istra Pacheco ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/en-jaque-obras-de-reconstrucci-n/article_10dae29c-a885-11ed-a45e-ef9bb2ca4c94.html
2023-02-08,Pierluisi viaja a Washington a vista pública del Senado,Nahira Montcourt  Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/pierluisi-viaja-a-washington-a-vista-p-blica-del-senado/article_d093772e-a7cd-11ed-a714-8729a4250656.html
2023-02-07,Pierluisi anuncia acuerdo que mejorará el balneario Seven Seas en Fajardo,Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/pierluisi-anuncia-acuerdo-que-mejorar-el-balneario-seven-seas-en-fajardo/article_e0bcb78e-a721-11ed-a54e-33d8071864b6.html
2023-02-07,Gobernador anuncia préstamo millonario para el Hotel El Conquistador,Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-anuncia-pr-stamo-millonario-para-el-hotel-el-conquistador/article_27920626-a71f-11ed-81ac-c77fae80faf9.html
2023-02-04,Gobernador veta medida sobre ventas en línea,Nahira Montcourt  CyberNews,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-veta-medida-sobre-ventas-en-l-nea/article_466460d4-a482-11ed-b5d2-bf380d67bb10.html
2023-02-04,Centro Médico tendrá red de energía por medio de fuentes renovables,Istra Pacheco ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/centro-m-dico-tendr-red-de-energ-a-por-medio-de-fuentes-renovables/article_a91ace32-a434-11ed-a4fe-6f4041fcae27.html
2023-02-03,Gobernador hará “en su momento” designación para Familia,Yaritza Rivera Clemente ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-har-en-su-momento-designaci-n-para-familia/article_647cf9c4-a35a-11ed-bea4-af422e18fe5e.html
2023-02-02,Pendiente del tránsito en Naranjito tras cierre del Puente Atirantado,Alejandra Jover ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/pendiente-del-tr-nsito-en-naranjito-tras-cierre-del-puente-atirantado/article_0bb513dc-a295-11ed-b563-43580ad342e4.html
2023-02-01,Nombran a Jenniffer González para los comités de Recursos Naturales y Transporte e Infraestructura,CyberNews,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/nombran-a-jenniffer-gonz-lez-para-los-comit-s-de-recursos-naturales-y-transporte-e/article_4b94114c-a272-11ed-8007-5355f180d790.html
2023-02-01,Pierluisi anuncia proyecto de renovación en tubería de Vega Alta,Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/pierluisi-anuncia-proyecto-de-renovaci-n-en-tuber-a-de-vega-alta/article_7b517d1a-a26e-11ed-9c80-cf17ffdad0d5.html
2023-02-01,Gobernador anuncia construcción de égida en Arecibo,Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-anuncia-construcci-n-de-gida-en-arecibo/article_fa0cf1ec-a251-11ed-9f21-6bbe0ddead2a.html
2023-01-31,Gobierno anuncia el inicio del primer proyecto en el Caño Martín Peña,Nahira Montcourt  Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobierno-anuncia-el-inicio-del-primer-proyecto-en-el-ca-o-mart-n-pe-a/article_4562ec72-a168-11ed-979e-a380341ac62a.html
2023-01-30,Anuncian el inicio del proyecto de dragado de la Bahía de San Juan,Istra Pacheco ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/anuncian-el-inicio-del-proyecto-de-dragado-de-la-bah-a-de-san-juan/article_1d6a23e0-a0d0-11ed-8f31-3b4892021bb2.html
2023-01-30,Gobernador pide que se investigue incidente con manifestantes en Aguadilla,Istra Pacheco ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-pide-que-se-investigue-incidente-con-manifestantes-en-aguadilla/article_6ff64e40-a0cb-11ed-8a02-f32d3d638f98.html
2023-01-28,Convierten en ley proyecto para capacitar personal de Seguridad Publica para atender personas con autismo,Associated Press,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/convierten-en-ley-proyecto-para-capacitar-personal-de-seguridad-publica-para-atender-personas-con-autismo/article_9a50b1ac-9f78-11ed-85d1-abf172224776.html
2023-01-28,Pierluisi detalla opciones de distribución para programa de paneles solares del Departamento de Energía federal,Josian E. Bruno Gómez CyberNews,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/pierluisi-detalla-opciones-de-distribuci-n-para-programa-de-paneles-solares-del-departamento-de-energ/article_3afe1afa-9f50-11ed-83b2-338f2e58bca6.html
2023-01-28,Proyectan que alrededor de mil agentes se unirán a la Policía este año,Yaritza Rivera Clemente ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/proyectan-que-alrededor-de-mil-agentes-se-unir-n-a-la-polic-a-este-a/article_e1de0f06-9eb0-11ed-a92e-979913eb9901.html
2023-01-27,Gobernador sobre juicio contra Sixto George: “Que aflore la verdad y que se imparta justicia”,Josian E. Bruno Gómez Yaritza Rivera Clemente ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-sobre-juicio-contra-sixto-george-que-aflore-la-verdad-y-que-se-imparta-justicia/article_d7dad158-9e68-11ed-a5b3-abf730ee058f.html
2023-01-26,Anuncian construcción de albergue para niños y jóvenes en Orocovis,CyberNews,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/anuncian-construcci-n-de-albergue-para-ni-os-y-j-venes-en-orocovis/article_184b80f4-9dc2-11ed-b181-9fd97d354723.html
2023-01-25,Premian a Jenniffer González por su compromiso con los Head Start,Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/premian-a-jenniffer-gonz-lez-por-su-compromiso-con-los-head-start/article_385b8b22-9cdd-11ed-9477-871827f01ef2.html
2023-01-24,Gobernador realiza conferencia de prensa en Canóvanas,Josian E. Bruno Gómez Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobernador-realiza-conferencia-de-prensa-en-can-vanas/article_95db62a2-9bf4-11ed-aa29-dbf789ba57cb.html
2023-01-18,Aafaf radica nuevo plan fiscal para el año 2023 ante la Junta de Control Fiscal,Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/aafaf-radica-nuevo-plan-fiscal-para-el-a-o-2023-ante-la-junta-de-control/article_8be0b30a-9781-11ed-aba4-f3a4fa1ef0ff.html
2023-01-16,Gobiernos de Puerto Rico y España firman acuerdo para la preservación de documentos históricos,Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/gobiernos-de-puerto-rico-y-espa-a-firman-acuerdo-para-la-preservaci-n-de-documentos/article_693e62c8-95d5-11ed-b7b9-03c5769c2689.html
2023-01-15,El gobernador dirá presente en la Feria Internacional de Turismo en España,Josian E. Bruno Gómez Redacción ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/el-gobernador-dir-presente-en-la-feria-internacional-de-turismo-en-espa-a/article_ac04ef14-952b-11ed-870d-7bbaaf38a14d.html
2023-01-15,El gobernador veta cinco medidas y firma varias piezas legislativas,,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/el-gobernador-veta-cinco-medidas-y-firma-varias-piezas-legislativas/article_76cbebb6-950a-11ed-b1a1-3fdfec41ab0e.html
2023-01-14,Aumento en incentivos para cine requiere aprobación de la Junta de Control Fiscal,Ayeza Díaz Rolón ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/aumento-en-incentivos-para-cine-requiere-aprobaci-n-de-la-junta-de-control-fiscal/article_5bbe7dd4-93ac-11ed-a51a-cf14658238a4.html
2023-01-13,Casi listo el contrato para privatizar generación eléctrica,Alejandra Jover ,Fortaleza,https://www.elvocero.com/gobierno/fortaleza/casi-listo-el-contrato-para-privatizar-generaci-n-el-ctrica/article_963b6952-92dc-11ed-a762-db0dc86e838d.html
